Date,Open,High,Low,Close,Adj Close,Volume,ticker
2022-04-15,2.6e-05,2.6e-05,2.6e-05,2.6e-05,2.6e-05,464520286,SHIB-USD
2022-04-16,2.6e-05,2.6e-05,2.5e-05,2.6e-05,2.6e-05,338664091,SHIB-USD
2022-04-17,2.6e-05,2.6e-05,2.5e-05,2.5e-05,2.5e-05,420838842,SHIB-USD
2022-04-18,2.5e-05,2.5e-05,2.4e-05,2.5e-05,2.5e-05,713137006,SHIB-USD
2022-04-19,2.5e-05,2.6e-05,2.5e-05,2.5e-05,2.5e-05,514266085,SHIB-USD
2022-04-20,2.5e-05,2.6e-05,2.5e-05,2.5e-05,2.5e-05,628811523,SHIB-USD
2022-04-21,2.5e-05,2.5e-05,2.4e-05,2.4e-05,2.4e-05,520836111,SHIB-USD
2022-04-22,2.4e-05,2.5e-05,2.4e-05,2.4e-05,2.4e-05,431642746,SHIB-USD
2022-04-23,2.4e-05,2.5e-05,2.4e-05,2.4e-05,2.4e-05,341880954,SHIB-USD
2022-04-24,2.4e-05,2.4e-05,2.4e-05,2.4e-05,2.4e-05,328056265,SHIB-USD
2022-04-25,2.4e-05,2.5e-05,2.2e-05,2.4e-05,2.4e-05,1200258088,SHIB-USD
2022-04-26,2.4e-05,2.5e-05,2.3e-05,2.3e-05,2.3e-05,729940767,SHIB-USD
2022-04-27,2.3e-05,2.4e-05,2.3e-05,2.3e-05,2.3e-05,650386644,SHIB-USD
2022-04-28,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,472878759,SHIB-USD
2022-04-29,2.3e-05,2.3e-05,2.2e-05,2.2e-05,2.2e-05,677823796,SHIB-USD
2022-04-30,2.2e-05,2.2e-05,1.9e-05,2e-05,2e-05,818405640,SHIB-USD
2022-05-01,2e-05,2.2e-05,2e-05,2.2e-05,2.2e-05,848056380,SHIB-USD
2022-05-02,2.2e-05,2.2e-05,2e-05,2.1e-05,2.1e-05,592820970,SHIB-USD
2022-05-03,2.1e-05,2.1e-05,2e-05,2e-05,2e-05,403376379,SHIB-USD
2022-05-04,2e-05,2.2e-05,2e-05,2.2e-05,2.2e-05,636180875,SHIB-USD
2022-05-05,2.2e-05,2.2e-05,2e-05,2e-05,2e-05,713051913,SHIB-USD
2022-05-06,2e-05,2e-05,2e-05,2e-05,2e-05,585924268,SHIB-USD
2022-05-07,2e-05,2e-05,1.9e-05,1.9e-05,1.9e-05,423936667,SHIB-USD
2022-05-08,1.9e-05,1.9e-05,1.8e-05,1.8e-05,1.8e-05,537073562,SHIB-USD
2022-05-09,1.8e-05,1.9e-05,1.4e-05,1.4e-05,1.4e-05,1391408513,SHIB-USD
2022-05-10,1.4e-05,1.8e-05,1.4e-05,1.6e-05,1.6e-05,1923105329,SHIB-USD
2022-05-11,1.6e-05,1.7e-05,1.1e-05,1.2e-05,1.2e-05,1583801209,SHIB-USD
2022-05-12,1.2e-05,1.3e-05,9e-06,1.1e-05,1.1e-05,1412033424,SHIB-USD
2022-05-13,1.1e-05,1.4e-05,1.1e-05,1.3e-05,1.3e-05,1436004010,SHIB-USD
2022-05-14,1.3e-05,1.4e-05,1.2e-05,1.3e-05,1.3e-05,821428365,SHIB-USD
2022-05-15,1.3e-05,1.3e-05,1.2e-05,1.3e-05,1.3e-05,476871904,SHIB-USD
2022-05-16,1.3e-05,1.3e-05,1.2e-05,1.2e-05,1.2e-05,470716635,SHIB-USD
2022-05-17,1.2e-05,1.3e-05,1.2e-05,1.3e-05,1.3e-05,502026876,SHIB-USD
2022-05-18,1.3e-05,1.3e-05,1.2e-05,1.2e-05,1.2e-05,447213809,SHIB-USD
2022-05-19,1.2e-05,1.2e-05,1.1e-05,1.2e-05,1.2e-05,428502212,SHIB-USD
2022-05-20,1.2e-05,1.2e-05,1.1e-05,1.2e-05,1.2e-05,318906896,SHIB-USD
2022-05-21,1.2e-05,1.2e-05,1.1e-05,1.2e-05,1.2e-05,269090360,SHIB-USD
2022-05-22,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,346543992,SHIB-USD
2022-05-23,1.2e-05,1.3e-05,1.2e-05,1.2e-05,1.2e-05,684387210,SHIB-USD
2022-05-24,1.2e-05,1.2e-05,1.1e-05,1.2e-05,1.2e-05,338191313,SHIB-USD
2022-05-25,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,270410751,SHIB-USD
2022-05-26,1.2e-05,1.2e-05,1e-05,1.1e-05,1.1e-05,470812067,SHIB-USD
2022-05-27,1.1e-05,1.1e-05,1e-05,1e-05,1e-05,405412906,SHIB-USD
2022-05-28,1.1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,231462555,SHIB-USD
2022-05-29,1.1e-05,1.2e-05,1.1e-05,1.2e-05,1.2e-05,419949041,SHIB-USD
2022-05-30,1.2e-05,1.2e-05,1.1e-05,1.2e-05,1.2e-05,635871505,SHIB-USD
2022-05-31,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,475903019,SHIB-USD
2022-06-01,1.2e-05,1.2e-05,1.1e-05,1.1e-05,1.1e-05,428977853,SHIB-USD
2022-06-02,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,295981470,SHIB-USD
2022-06-03,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,255259560,SHIB-USD
2022-06-04,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,176261542,SHIB-USD
2022-06-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,175363152,SHIB-USD
2022-06-06,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,299560801,SHIB-USD
2022-06-07,1.1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,344739034,SHIB-USD
2022-06-08,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,228040184,SHIB-USD
2022-06-09,1.1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,384640508,SHIB-USD
2022-06-10,1.1e-05,1.1e-05,1e-05,1e-05,1e-05,241095707,SHIB-USD
2022-06-11,1e-05,1e-05,9e-06,9e-06,9e-06,347009991,SHIB-USD
2022-06-12,9e-06,9e-06,8e-06,9e-06,9e-06,468217434,SHIB-USD
2022-06-13,9e-06,9e-06,7e-06,8e-06,8e-06,665964700,SHIB-USD
2022-06-14,8e-06,8e-06,8e-06,8e-06,8e-06,478277756,SHIB-USD
2022-06-15,8e-06,9e-06,8e-06,9e-06,9e-06,514356384,SHIB-USD
2022-06-16,9e-06,9e-06,8e-06,8e-06,8e-06,343758214,SHIB-USD
2022-06-17,8e-06,8e-06,8e-06,8e-06,8e-06,210833181,SHIB-USD
2022-06-18,8e-06,8e-06,7e-06,8e-06,8e-06,304500488,SHIB-USD
2022-06-19,8e-06,8e-06,7e-06,8e-06,8e-06,310911208,SHIB-USD
2022-06-20,8e-06,8e-06,8e-06,8e-06,8e-06,247862112,SHIB-USD
2022-06-21,8e-06,1.2e-05,8e-06,1.1e-05,1.1e-05,1578164594,SHIB-USD
2022-06-22,1.1e-05,1.1e-05,9e-06,1e-05,1e-05,1212245866,SHIB-USD
2022-06-23,1e-05,1e-05,1e-05,1e-05,1e-05,679449485,SHIB-USD
2022-06-24,1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,804722625,SHIB-USD
2022-06-25,1.1e-05,1.2e-05,1.1e-05,1.2e-05,1.2e-05,926458281,SHIB-USD
2022-06-26,1.2e-05,1.2e-05,1.1e-05,1.1e-05,1.1e-05,647639113,SHIB-USD
2022-06-27,1.1e-05,1.2e-05,1.1e-05,1.1e-05,1.1e-05,524506475,SHIB-USD
2022-06-28,1.1e-05,1.1e-05,1e-05,1e-05,1e-05,472570140,SHIB-USD
2022-06-29,1e-05,1.1e-05,1e-05,1e-05,1e-05,582310241,SHIB-USD
2022-06-30,1e-05,1e-05,1e-05,1e-05,1e-05,604730096,SHIB-USD
2022-07-01,1e-05,1.1e-05,1e-05,1e-05,1e-05,423518491,SHIB-USD
2022-07-02,1e-05,1e-05,1e-05,1e-05,1e-05,220131113,SHIB-USD
2022-07-03,1e-05,1e-05,1e-05,1e-05,1e-05,204381631,SHIB-USD
2022-07-04,1e-05,1.1e-05,1e-05,1e-05,1e-05,289253382,SHIB-USD
2022-07-05,1e-05,1.1e-05,1e-05,1e-05,1e-05,462032913,SHIB-USD
2022-07-06,1e-05,1.1e-05,1e-05,1e-05,1e-05,317999228,SHIB-USD
2022-07-07,1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,454333295,SHIB-USD
2022-07-08,1.1e-05,1.2e-05,1.1e-05,1.1e-05,1.1e-05,586643040,SHIB-USD
2022-07-09,1.1e-05,1.2e-05,1.1e-05,1.2e-05,1.2e-05,419470972,SHIB-USD
2022-07-10,1.2e-05,1.2e-05,1.1e-05,1.1e-05,1.1e-05,337983053,SHIB-USD
2022-07-11,1.1e-05,1.1e-05,1e-05,1e-05,1e-05,332271712,SHIB-USD
2022-07-12,1e-05,1.1e-05,1e-05,1e-05,1e-05,287884681,SHIB-USD
2022-07-13,1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,375466274,SHIB-USD
2022-07-14,1.1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,316823106,SHIB-USD
2022-07-15,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,357658131,SHIB-USD
2022-07-16,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,280242047,SHIB-USD
2022-07-17,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,259125727,SHIB-USD
2022-07-18,1.1e-05,1.2e-05,1.1e-05,1.2e-05,1.2e-05,831610865,SHIB-USD
2022-07-19,1.2e-05,1.2e-05,1.1e-05,1.2e-05,1.2e-05,781843830,SHIB-USD
2022-07-20,1.2e-05,1.3e-05,1.2e-05,1.2e-05,1.2e-05,991060912,SHIB-USD
2022-07-21,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,532904234,SHIB-USD
2022-07-22,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,451101879,SHIB-USD
2022-07-23,1.2e-05,1.2e-05,1.1e-05,1.2e-05,1.2e-05,379227119,SHIB-USD
2022-07-24,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,288641414,SHIB-USD
2022-07-25,1.2e-05,1.2e-05,1.1e-05,1.1e-05,1.1e-05,379432978,SHIB-USD
2022-07-26,1.1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,342257533,SHIB-USD
2022-07-27,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,497164432,SHIB-USD
2022-07-28,1.1e-05,1.2e-05,1.1e-05,1.2e-05,1.2e-05,675002934,SHIB-USD
2022-07-29,1.2e-05,1.2e-05,1.1e-05,1.2e-05,1.2e-05,576891148,SHIB-USD
2022-07-30,1.2e-05,1.3e-05,1.2e-05,1.2e-05,1.2e-05,683137653,SHIB-USD
2022-07-31,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,421765443,SHIB-USD
2022-08-01,1.2e-05,1.3e-05,1.2e-05,1.2e-05,1.2e-05,616917563,SHIB-USD
2022-08-02,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,395081060,SHIB-USD
2022-08-03,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,317439052,SHIB-USD
2022-08-04,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,301914202,SHIB-USD
2022-08-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,337423841,SHIB-USD
2022-08-06,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,278723005,SHIB-USD
2022-08-07,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,225119696,SHIB-USD
2022-08-08,1.2e-05,1.3e-05,1.2e-05,1.2e-05,1.2e-05,553334119,SHIB-USD
2022-08-09,1.2e-05,1.3e-05,1.2e-05,1.2e-05,1.2e-05,590838988,SHIB-USD
2022-08-10,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,418731355,SHIB-USD
2022-08-11,1.2e-05,1.3e-05,1.2e-05,1.2e-05,1.2e-05,496656656,SHIB-USD
2022-08-12,1.2e-05,1.3e-05,1.2e-05,1.3e-05,1.3e-05,331254898,SHIB-USD
2022-08-13,1.3e-05,1.3e-05,1.3e-05,1.3e-05,1.3e-05,350167369,SHIB-USD
